Entity,Day,Weekly cases per million people
Brazil,2021-10-04,550.68695
Brazil,2021-10-05,552.28467
Brazil,2021-10-06,533.2743
Brazil,2021-10-07,557.6815
Brazil,2021-10-08,558.33295
Brazil,2021-10-09,501.57767
Brazil,2021-10-10,499.64716
Brazil,2021-10-11,513.84076
Brazil,2021-10-12,512.10516
Brazil,2021-10-13,495.4295
Brazil,2021-10-14,432.81134
Brazil,2021-10-15,385.0667
Brazil,2021-10-16,378.871
Brazil,2021-10-17,364.92468
Brazil,2021-10-18,340.1941
Brazil,2021-10-19,326.39993
Brazil,2021-10-20,328.91055
Brazil,2021-10-21,355.58594
Brazil,2021-10-22,392.4702
Brazil,2021-10-23,404.6667
Brazil,2021-10-24,401.1623
Brazil,2021-10-25,403.3781
Brazil,2021-10-26,405.5939
Brazil,2021-10-27,397.75296
Brazil,2021-10-28,399.91647
Brazil,2021-10-29,407.40555
Brazil,2021-10-30,399.86893
Brazil,2021-10-31,387.80557
Brazil,2021-11-01,382.94125
Brazil,2021-11-02,385.58975
Brazil,2021-11-03,376.27478
Brazil,2021-11-04,343.02332
Brazil,2021-11-05,331.02652
Brazil,2021-11-06,321.91602
Brazil,2021-11-07,328.36374
Brazil,2021-11-08,333.9413
Brazil,2021-11-09,330.8696
Brazil,2021-11-10,339.42856
Brazil,2021-11-11,360.90674
Brazil,2021-11-12,349.55188
Brazil,2021-11-13,358.81454
Brazil,2021-11-14,364.88663
Brazil,2021-11-15,378.08643
Brazil,2021-11-16,368.64307
Brazil,2021-11-17,355.1437
Brazil,2021-11-18,326.47125
Brazil,2021-11-19,325.06378
Brazil,2021-11-20,310.80365
Brazil,2021-11-21,304.89322
Brazil,2021-11-22,277.27164
Brazil,2021-11-23,282.01233
Brazil,2021-11-24,281.03757
Brazil,2021-11-25,306.68585
Brazil,2021-11-26,311.21735
Brazil,2021-11-27,310.38522
Brazil,2021-11-28,305.80618
Brazil,2021-11-29,307.70816
Brazil,2021-11-30,302.55853
Brazil,2021-12-01,308.4975
Brazil,2021-12-02,305.635
Brazil,2021-12-03,298.42172
Brazil,2021-12-04,302.1496
Brazil,2021-12-05,293.75708
Brazil,2021-12-06,291.87888
Brazil,2021-12-07,295.68762
Brazil,2021-12-08,298.2648
Brazil,2021-12-09,300.8325
Brazil,2021-12-10,294.37524
Brazil,2021-12-11,277.1052
Brazil,2021-12-12,263.4965
Brazil,2021-12-13,237.425
Brazil,2021-12-14,222.41832
Brazil,2021-12-15,211.46764
Brazil,2021-12-16,180.92174
Brazil,2021-12-17,159.00609
Brazil,2021-12-18,132.57799
Brazil,2021-12-19,115.05118
Brazil,2021-12-20,114.89902
Brazil,2021-12-21,113.619934
Brazil,2021-12-22,113.676994
Brazil,2021-12-23,112.702225
Brazil,2021-12-24,103.216064
Brazil,2021-12-25,102.85944
Brazil,2021-12-26,103.26361
Brazil,2021-12-27,87.46286
Brazil,2021-12-28,122.07902
Brazil,2021-12-29,144.64609
Brazil,2021-12-30,167.51273
Brazil,2021-12-31,194.50667
Brazil,2022-01-01,240.91515
Brazil,2022-01-02,270.00604
Brazil,2022-01-03,288.95932
British Virgin Islands,2021-01-05,104.3188
British Virgin Islands,2021-01-06,365.11578
British Virgin Islands,2021-01-07,365.11578
British Virgin Islands,2021-01-08,365.11578
British Virgin Islands,2021-01-09,547.6737
British Virgin Islands,2021-01-10,547.6737
British Virgin Islands,2021-01-11,547.6737
British Virgin Islands,2021-01-12,443.3549
British Virgin Islands,2021-01-13,182.55789
British Virgin Islands,2021-01-14,182.55789
British Virgin Islands,2021-01-15,182.55789
British Virgin Islands,2021-01-16,182.55789
British Virgin Islands,2021-01-17,182.55789
British Virgin Islands,2021-01-18,182.55789
British Virgin Islands,2021-01-19,182.55789
British Virgin Islands,2021-01-20,182.55789
British Virgin Islands,2021-01-21,182.55789
British Virgin Islands,2021-01-22,182.55789
British Virgin Islands,2021-01-23,0
British Virgin Islands,2021-01-24,417.2752
British Virgin Islands,2021-01-25,417.2752
British Virgin Islands,2021-01-26,417.2752
British Virgin Islands,2021-01-27,417.2752
British Virgin Islands,2021-01-28,417.2752
British Virgin Islands,2021-01-29,417.2752
British Virgin Islands,2021-01-30,521.594
British Virgin Islands,2021-01-31,104.3188
British Virgin Islands,2021-02-01,104.3188
British Virgin Islands,2021-02-02,104.3188
British Virgin Islands,2021-02-03,104.3188
British Virgin Islands,2021-02-04,104.3188
British Virgin Islands,2021-02-05,104.3188
British Virgin Islands,2021-02-06,0
British Virgin Islands,2021-02-07,0
British Virgin Islands,2021-02-08,0
British Virgin Islands,2021-02-09,0
British Virgin Islands,2021-02-10,0
British Virgin Islands,2021-02-11,260.797
British Virgin Islands,2021-02-12,260.797
British Virgin Islands,2021-02-13,260.797
British Virgin Islands,2021-02-14,260.797
British Virgin Islands,2021-02-15,260.797
British Virgin Islands,2021-02-16,312.9564
British Virgin Islands,2021-02-17,312.9564
British Virgin Islands,2021-02-18,52.1594
British Virgin Islands,2021-02-19,52.1594
British Virgin Islands,2021-02-20,52.1594
British Virgin Islands,2021-02-21,52.1594
British Virgin Islands,2021-02-22,52.1594
British Virgin Islands,2021-02-23,0
British Virgin Islands,2021-02-24,0
British Virgin Islands,2021-02-25,0
British Virgin Islands,2021-02-26,0
British Virgin Islands,2021-02-27,0
British Virgin Islands,2021-02-28,0
British Virgin Islands,2021-03-01,0
British Virgin Islands,2021-03-02,0
British Virgin Islands,2021-03-03,0
British Virgin Islands,2021-03-04,0
British Virgin Islands,2021-03-05,0
British Virgin Islands,2021-03-06,26.0797
British Virgin Islands,2021-03-07,26.0797
British Virgin Islands,2021-03-08,26.0797
British Virgin Islands,2021-03-09,26.0797
British Virgin Islands,2021-03-10,26.0797
British Virgin Islands,2021-03-11,26.0797
British Virgin Islands,2021-03-12,26.0797
British Virgin Islands,2021-03-13,0
British Virgin Islands,2021-03-14,0
British Virgin Islands,2021-03-15,0
British Virgin Islands,2021-03-16,0
British Virgin Islands,2021-03-17,0
British Virgin Islands,2021-03-18,0
British Virgin Islands,2021-03-19,0
British Virgin Islands,2021-03-20,0
British Virgin Islands,2021-03-21,0
British Virgin Islands,2021-03-22,0
British Virgin Islands,2021-03-23,0
British Virgin Islands,2021-03-24,0
British Virgin Islands,2021-03-25,0
British Virgin Islands,2021-03-26,0
British Virgin Islands,2021-03-27,0
British Virgin Islands,2021-03-28,0
British Virgin Islands,2021-03-29,0
British Virgin Islands,2021-03-30,0
British Virgin Islands,2021-03-31,0
British Virgin Islands,2021-04-01,0
British Virgin Islands,2021-04-02,0
British Virgin Islands,2021-04-03,0
British Virgin Islands,2021-04-04,0
British Virgin Islands,2021-04-05,0
British Virgin Islands,2021-04-06,0
British Virgin Islands,2021-04-07,625.9128
British Virgin Islands,2021-04-08,625.9128
British Virgin Islands,2021-04-09,625.9128
British Virgin Islands,2021-04-10,625.9128
British Virgin Islands,2021-04-11,625.9128
British Virgin Islands,2021-04-12,625.9128
British Virgin Islands,2021-04-13,625.9128
British Virgin Islands,2021-04-14,0
British Virgin Islands,2021-04-15,234.7173
British Virgin Islands,2021-04-16,234.7173
British Virgin Islands,2021-04-17,234.7173
British Virgin Islands,2021-04-18,234.7173
British Virgin Islands,2021-04-19,234.7173
British Virgin Islands,2021-04-20,234.7173
British Virgin Islands,2021-04-21,234.7173
British Virgin Islands,2021-04-22,182.55789
British Virgin Islands,2021-04-23,182.55789
British Virgin Islands,2021-04-24,182.55789
British Virgin Islands,2021-04-25,182.55789
British Virgin Islands,2021-04-26,182.55789
British Virgin Islands,2021-04-27,182.55789
British Virgin Islands,2021-04-28,182.55789
British Virgin Islands,2021-04-29,0
British Virgin Islands,2021-04-30,0
British Virgin Islands,2021-05-01,0
British Virgin Islands,2021-05-02,0
British Virgin Islands,2021-05-03,0
British Virgin Islands,2021-05-04,0
British Virgin Islands,2021-05-05,573.7534
British Virgin Islands,2021-05-06,573.7534
British Virgin Islands,2021-05-07,573.7534
British Virgin Islands,2021-05-08,573.7534
British Virgin Islands,2021-05-09,651.9925
British Virgin Islands,2021-05-10,651.9925
British Virgin Islands,2021-05-11,651.9925
British Virgin Islands,2021-05-12,78.2391
British Virgin Islands,2021-05-13,78.2391
British Virgin Islands,2021-05-14,78.2391
British Virgin Islands,2021-05-15,834.5504
British Virgin Islands,2021-05-16,756.3113
British Virgin Islands,2021-05-17,756.3113
British Virgin Islands,2021-05-18,756.3113
British Virgin Islands,2021-05-19,756.3113
British Virgin Islands,2021-05-20,756.3113
British Virgin Islands,2021-05-21,756.3113
British Virgin Islands,2021-05-22,0
British Virgin Islands,2021-05-23,0
British Virgin Islands,2021-05-24,0
British Virgin Islands,2021-05-25,0
British Virgin Islands,2021-05-26,0
British Virgin Islands,2021-05-27,0
British Virgin Islands,2021-05-28,1069.2677
British Virgin Islands,2021-05-29,1069.2677
British Virgin Islands,2021-05-30,1069.2677
British Virgin Islands,2021-05-31,1069.2677
British Virgin Islands,2021-06-01,1069.2677
British Virgin Islands,2021-06-02,1069.2677
British Virgin Islands,2021-06-03,1069.2677
British Virgin Islands,2021-06-04,0
British Virgin Islands,2021-06-05,0
British Virgin Islands,2021-06-06,0
British Virgin Islands,2021-06-07,0
British Virgin Islands,2021-06-08,26.0797
British Virgin Islands,2021-06-09,26.0797
British Virgin Islands,2021-06-10,26.0797
British Virgin Islands,2021-06-11,26.0797
British Virgin Islands,2021-06-12,156.4782
British Virgin Islands,2021-06-13,156.4782
British Virgin Islands,2021-06-14,156.4782
British Virgin Islands,2021-06-15,130.3985
British Virgin Islands,2021-06-16,130.3985
British Virgin Islands,2021-06-17,130.3985
British Virgin Islands,2021-06-18,130.3985
British Virgin Islands,2021-06-19,0
British Virgin Islands,2021-06-20,0
British Virgin Islands,2021-06-21,0
British Virgin Islands,2021-06-22,0
British Virgin Islands,2021-06-23,0
British Virgin Islands,2021-06-24,0
British Virgin Islands,2021-06-25,0
British Virgin Islands,2021-06-26,78.2391
British Virgin Islands,2021-06-27,78.2391
British Virgin Islands,2021-06-28,78.2391
British Virgin Islands,2021-06-29,78.2391
British Virgin Islands,2021-06-30,78.2391
British Virgin Islands,2021-07-01,469.4346
British Virgin Islands,2021-07-02,1434.3834
British Virgin Islands,2021-07-03,2451.4917
British Virgin Islands,2021-07-04,4120.593
British Virgin Islands,2021-07-05,4120.593
British Virgin Islands,2021-07-06,4120.593
British Virgin Islands,2021-07-07,12909.451
British Virgin Islands,2021-07-08,12518.256
British Virgin Islands,2021-07-09,11553.307
British Virgin Islands,2021-07-10,19690.174
British Virgin Islands,2021-07-11,18021.072
British Virgin Islands,2021-07-12,18021.072
British Virgin Islands,2021-07-13,18021.072
British Virgin Islands,2021-07-14,9232.214
British Virgin Islands,2021-07-15,9232.214
British Virgin Islands,2021-07-16,29678.697
British Virgin Islands,2021-07-17,22063.426
British Virgin Islands,2021-07-18,22871.896
British Virgin Islands,2021-07-19,22871.896
British Virgin Islands,2021-07-20,22871.896
British Virgin Islands,2021-07-21,22871.896
British Virgin Islands,2021-07-22,27722.72
British Virgin Islands,2021-07-23,7276.2363
British Virgin Islands,2021-07-24,5659.295
British Virgin Islands,2021-07-25,9519.091
British Virgin Islands,2021-07-26,9519.091
British Virgin Islands,2021-07-27,9519.091
British Virgin Islands,2021-07-28,9519.091
British Virgin Islands,2021-07-29,4668.266
British Virgin Islands,2021-07-30,7563.113
British Virgin Islands,2021-07-31,7563.113
British Virgin Islands,2021-08-01,2894.8467
British Virgin Islands,2021-08-02,2894.8467
British Virgin Islands,2021-08-03,2894.8467
British Virgin Islands,2021-08-04,2894.8467
British Virgin Islands,2021-08-05,2894.8467
British Virgin Islands,2021-08-06,0
British Virgin Islands,2021-08-07,0
British Virgin Islands,2021-08-08,834.5504
British Virgin Islands,2021-08-09,834.5504
British Virgin Islands,2021-08-10,834.5504
British Virgin Islands,2021-08-11,834.5504
British Virgin Islands,2021-08-12,834.5504
British Virgin Islands,2021-08-13,834.5504
British Virgin Islands,2021-08-14,1356.1444
British Virgin Islands,2021-08-15,521.594
British Virgin Islands,2021-08-16,521.594
British Virgin Islands,2021-08-17,521.594
British Virgin Islands,2021-08-18,756.3113
British Virgin Islands,2021-08-19,756.3113
British Virgin Islands,2021-08-20,938.8692
British Virgin Islands,2021-08-21,417.2752
British Virgin Islands,2021-08-22,417.2752
British Virgin Islands,2021-08-23,417.2752
British Virgin Islands,2021-08-24,417.2752
British Virgin Islands,2021-08-25,182.55789
British Virgin Islands,2021-08-26,182.55789
British Virgin Islands,2021-08-27,0
British Virgin Islands,2021-08-28,0
British Virgin Islands,2021-08-29,0
British Virgin Islands,2021-08-30,0
British Virgin Islands,2021-08-31,0
British Virgin Islands,2021-09-01,0
British Virgin Islands,2021-09-02,0
British Virgin Islands,2021-09-03,0
British Virgin Islands,2021-09-04,0
British Virgin Islands,2021-09-05,1877.7384
British Virgin Islands,2021-09-06,1877.7384
British Virgin Islands,2021-09-07,1877.7384
British Virgin Islands,2021-09-08,1877.7384
British Virgin Islands,2021-09-09,1877.7384
British Virgin Islands,2021-09-10,1929.8978
British Virgin Islands,2021-09-11,1929.8978
British Virgin Islands,2021-09-12,52.1594
British Virgin Islands,2021-09-13,52.1594
British Virgin Islands,2021-09-14,52.1594
British Virgin Islands,2021-09-15,52.1594
British Virgin Islands,2021-09-16,52.1594
British Virgin Islands,2021-09-17,0
British Virgin Islands,2021-09-18,0
British Virgin Islands,2021-09-19,0
British Virgin Islands,2021-09-20,0
British Virgin Islands,2021-09-21,0
British Virgin Islands,2021-09-22,886.7098
British Virgin Islands,2021-09-23,886.7098
British Virgin Islands,2021-09-24,886.7098
British Virgin Islands,2021-09-25,886.7098
British Virgin Islands,2021-09-26,886.7098
British Virgin Islands,2021-09-27,886.7098
British Virgin Islands,2021-09-28,886.7098
British Virgin Islands,2021-09-29,0
British Virgin Islands,2021-09-30,0
British Virgin Islands,2021-10-01,0
British Virgin Islands,2021-10-02,1095.3474
British Virgin Islands,2021-10-03,1095.3474
British Virgin Islands,2021-10-04,1095.3474
British Virgin Islands,2021-10-05,1095.3474
British Virgin Islands,2021-10-06,1095.3474
British Virgin Islands,2021-10-07,1277.9053
British Virgin Islands,2021-10-08,1277.9053
British Virgin Islands,2021-10-09,182.55789
British Virgin Islands,2021-10-10,182.55789
British Virgin Islands,2021-10-11,182.55789
British Virgin Islands,2021-10-12,182.55789
British Virgin Islands,2021-10-13,182.55789
British Virgin Islands,2021-10-14,0
British Virgin Islands,2021-10-15,0
British Virgin Islands,2021-10-16,0
British Virgin Islands,2021-10-17,0
British Virgin Islands,2021-10-18,0
British Virgin Islands,2021-10-19,0
British Virgin Islands,2021-10-20,0
British Virgin Islands,2021-10-21,0
British Virgin Islands,2021-10-22,0
British Virgin Islands,2021-10-23,0
British Virgin Islands,2021-10-24,0
British Virgin Islands,2021-10-25,0
British Virgin Islands,2021-10-26,0
British Virgin Islands,2021-10-27,0
British Virgin Islands,2021-10-28,0
British Virgin Islands,2021-10-29,0
British Virgin Islands,2021-10-30,0
British Virgin Islands,2021-10-31,0
British Virgin Islands,2021-11-01,0
British Virgin Islands,2021-11-02,0
British Virgin Islands,2021-11-03,0
British Virgin Islands,2021-11-04,0
British Virgin Islands,2021-11-05,0
British Virgin Islands,2021-11-06,0
British Virgin Islands,2021-11-07,0
British Virgin Islands,2021-11-08,0
British Virgin Islands,2021-11-09,521.594
British Virgin Islands,2021-11-10,521.594
British Virgin Islands,2021-11-11,521.594
British Virgin Islands,2021-11-12,521.594
British Virgin Islands,2021-11-13,521.594
British Virgin Islands,2021-11-14,521.594
British Virgin Islands,2021-11-15,521.594
British Virgin Islands,2021-11-16,0
British Virgin Islands,2021-11-17,521.594
British Virgin Islands,2021-11-18,521.594
British Virgin Islands,2021-11-19,521.594
British Virgin Islands,2021-11-20,521.594
British Virgin Islands,2021-11-21,521.594
British Virgin Islands,2021-11-22,521.594
British Virgin Islands,2021-11-23,521.594
British Virgin Islands,2021-11-24,0
British Virgin Islands,2021-11-25,208.6376
British Virgin Islands,2021-11-26,208.6376
British Virgin Islands,2021-11-27,208.6376
British Virgin Islands,2021-11-28,208.6376
British Virgin Islands,2021-11-29,208.6376
British Virgin Islands,2021-11-30,208.6376
British Virgin Islands,2021-12-01,1147.5068
British Virgin Islands,2021-12-02,938.8692
British Virgin Islands,2021-12-03,938.8692
British Virgin Islands,2021-12-04,1121.4271
British Virgin Islands,2021-12-05,1121.4271
British Virgin Islands,2021-12-06,1121.4271
British Virgin Islands,2021-12-07,1121.4271
British Virgin Islands,2021-12-08,182.55789
British Virgin Islands,2021-12-09,182.55789
British Virgin Islands,2021-12-10,182.55789
British Virgin Islands,2021-12-11,0
British Virgin Islands,2021-12-12,678.0722
British Virgin Islands,2021-12-13,678.0722
British Virgin Islands,2021-12-14,678.0722
British Virgin Islands,2021-12-15,1825.579
British Virgin Islands,2021-12-16,1825.579
British Virgin Islands,2021-12-17,1825.579
British Virgin Islands,2021-12-18,1825.579
British Virgin Islands,2021-12-19,1147.5068
British Virgin Islands,2021-12-20,1147.5068
British Virgin Islands,2021-12-21,1147.5068
British Virgin Islands,2021-12-22,0
British Virgin Islands,2021-12-23,3390.3608
British Virgin Islands,2021-12-24,3390.3608
British Virgin Islands,2021-12-25,4824.7446
British Virgin Islands,2021-12-26,4824.7446
British Virgin Islands,2021-12-27,4824.7446
British Virgin Islands,2021-12-28,4824.7446
British Virgin Islands,2021-12-29,4824.7446
British Virgin Islands,2021-12-30,5320.259
British Virgin Islands,2021-12-31,6259.128
British Virgin Islands,2022-01-01,8501.982
British Virgin Islands,2022-01-02,10979.554
British Virgin Islands,2022-01-03,10979.554
Brunei,2021-01-05,43.91994
Brunei,2021-01-06,43.91994
Brunei,2021-01-07,35.135956
Brunei,2021-01-08,35.135956
Brunei,2021-01-09,35.135956
Brunei,2021-01-10,2.1959972
Brunei,2021-01-11,2.1959972
Brunei,2021-01-12,4.3919945
Brunei,2021-01-13,4.3919945
Brunei,2021-01-14,2.1959972
Brunei,2021-01-15,2.1959972
Brunei,2021-01-16,2.1959972
Brunei,2021-01-17,2.1959972
Brunei,2021-01-18,2.1959972
Brunei,2021-01-19,0
Brunei,2021-01-20,0
Brunei,2021-01-21,0
Brunei,2021-01-22,2.1959972
Brunei,2021-01-23,2.1959972
Brunei,2021-01-24,2.1959972
Brunei,2021-01-25,2.1959972
Brunei,2021-01-26,4.3919945
Brunei,2021-01-27,4.3919945
Brunei,2021-01-28,13.175982
Brunei,2021-01-29,10.979985
Brunei,2021-01-30,10.979985
Brunei,2021-01-31,10.979985
Brunei,2021-02-01,10.979985
Brunei,2021-02-02,8.783989
Brunei,2021-02-03,8.783989
Brunei,2021-02-04,0
Brunei,2021-02-05,2.1959972
Brunei,2021-02-06,2.1959972
Brunei,2021-02-07,2.1959972
Brunei,2021-02-08,4.3919945
Brunei,2021-02-09,4.3919945
Brunei,2021-02-10,6.587991
Brunei,2021-02-11,8.783989
Brunei,2021-02-12,6.587991
Brunei,2021-02-13,6.587991
Brunei,2021-02-14,6.587991
Brunei,2021-02-15,4.3919945
Brunei,2021-02-16,4.3919945
Brunei,2021-02-17,4.3919945
Brunei,2021-02-18,2.1959972
Brunei,2021-02-19,2.1959972
Brunei,2021-02-20,2.1959972
Brunei,2021-02-21,2.1959972
Brunei,2021-02-22,2.1959972
Brunei,2021-02-23,2.1959972
Brunei,2021-02-24,0
Brunei,2021-02-25,0
Brunei,2021-02-26,2.1959972
Brunei,2021-02-27,2.1959972
Brunei,2021-02-28,2.1959972
Brunei,2021-03-01,4.3919945
Brunei,2021-03-02,4.3919945
Brunei,2021-03-03,4.3919945
Brunei,2021-03-04,6.587991
Brunei,2021-03-05,4.3919945
Brunei,2021-03-06,6.587991
Brunei,2021-03-07,8.783989
Brunei,2021-03-08,6.587991
Brunei,2021-03-09,8.783989
Brunei,2021-03-10,10.979985
Brunei,2021-03-11,8.783989
Brunei,2021-03-12,8.783989
Brunei,2021-03-13,6.587991
Brunei,2021-03-14,19.763975
Brunei,2021-03-15,19.763975
Brunei,2021-03-16,24.155968
Brunei,2021-03-17,24.155968
Brunei,2021-03-18,24.155968
Brunei,2021-03-19,24.155968
Brunei,2021-03-20,28.547962
Brunei,2021-03-21,15.37198
Brunei,2021-03-22,15.37198
Brunei,2021-03-23,8.783989
Brunei,2021-03-24,6.587991
Brunei,2021-03-25,6.587991
Brunei,2021-03-26,6.587991
Brunei,2021-03-27,2.1959972
Brunei,2021-03-28,2.1959972
Brunei,2021-03-29,2.1959972
Brunei,2021-03-30,8.783989
Brunei,2021-03-31,13.175982
Brunei,2021-04-01,15.37198
Brunei,2021-04-02,15.37198
Brunei,2021-04-03,17.567978
Brunei,2021-04-04,15.37198
Brunei,2021-04-05,15.37198
Brunei,2021-04-06,8.783989
Brunei,2021-04-07,6.587991
Brunei,2021-04-08,6.587991
Brunei,2021-04-09,13.175982
Brunei,2021-04-10,10.979985
Brunei,2021-04-11,10.979985
Brunei,2021-04-12,10.979985
Brunei,2021-04-13,10.979985
Brunei,2021-04-14,13.175982
Brunei,2021-04-15,10.979985
Brunei,2021-04-16,4.3919945
Brunei,2021-04-17,4.3919945
Brunei,2021-04-18,4.3919945
Brunei,2021-04-19,4.3919945
Brunei,2021-04-20,8.783989
Brunei,2021-04-21,4.3919945
Brunei,2021-04-22,4.3919945
Brunei,2021-04-23,4.3919945
Brunei,2021-04-24,4.3919945
Brunei,2021-04-25,4.3919945
Brunei,2021-04-26,4.3919945
Brunei,2021-04-27,0
Brunei,2021-04-28,2.1959972
Brunei,2021-04-29,2.1959972
Brunei,2021-04-30,4.3919945
Brunei,2021-05-01,8.783989
Brunei,2021-05-02,8.783989
Brunei,2021-05-03,8.783989
Brunei,2021-05-04,10.979985
Brunei,2021-05-05,8.783989
Brunei,2021-05-06,10.979985
Brunei,2021-05-07,10.979985
Brunei,2021-05-08,6.587991
Brunei,2021-05-09,6.587991
Brunei,2021-05-10,6.587991
Brunei,2021-05-11,4.3919945
Brunei,2021-05-12,6.587991
Brunei,2021-05-13,6.587991
Brunei,2021-05-14,4.3919945
Brunei,2021-05-15,4.3919945
Brunei,2021-05-16,4.3919945
Brunei,2021-05-17,4.3919945
Brunei,2021-05-18,10.979985
Brunei,2021-05-19,8.783989
Brunei,2021-05-20,6.587991
Brunei,2021-05-21,8.783989
Brunei,2021-05-22,8.783989
Brunei,2021-05-23,8.783989
Brunei,2021-05-24,8.783989
Brunei,2021-05-25,2.1959972
Brunei,2021-05-26,10.979985
Brunei,2021-05-27,13.175982
Brunei,2021-05-28,10.979985
Brunei,2021-05-29,10.979985
Brunei,2021-05-30,13.175982
Brunei,2021-05-31,15.37198
Brunei,2021-06-01,17.567978
Brunei,2021-06-02,8.783989
Brunei,2021-06-03,6.587991
Brunei,2021-06-04,6.587991
Brunei,2021-06-05,6.587991
Brunei,2021-06-06,4.3919945
Brunei,2021-06-07,2.1959972
Brunei,2021-06-08,4.3919945
Brunei,2021-06-09,4.3919945
Brunei,2021-06-10,8.783989
Brunei,2021-06-11,8.783989
Brunei,2021-06-12,10.979985
Brunei,2021-06-13,13.175982
Brunei,2021-06-14,13.175982
